carrier,dep_airport,arr_airport,dep_latitude,dep_longitude,arr_latitude,arr_longitude,dep_datetime_utc,air_time_minutes
EV,BTR,DFW,30.533199,-91.149597,32.896801,-97.038002,2017-01-01 00:31:00,69.0
OO,ABQ,LAX,35.040199,-106.609001,33.94250107,-118.4079971,2017-01-01 00:31:00,100.0
UA,PDX,SFO,45.58869934,-122.5979996,37.61899948120117,-122.375,2017-01-01 00:31:00,84.0
UA,SFO,HNL,37.61899948120117,-122.375,21.32062,-157.924228,2017-01-01 00:31:00,309.0
WN,DAL,LGA,32.847099,-96.851799,40.77719879,-73.87259674,2017-01-01 00:31:00,147.0
WN,OAK,MDW,37.721298,-122.221001,41.785999,-87.752403,2017-01-01 00:31:00,216.0
WN,PHL,MDW,39.87189865112305,-75.24109649658203,41.785999,-87.752403,2017-01-01 00:31:00,107.0
AA,IAH,DFW,29.984399795532227,-95.34140014648438,32.896801,-97.038002,2017-01-01 00:32:00,43.0
AA,MIA,DCA,25.79319953918457,-80.29060363769531,38.8521,-77.037697,2017-01-01 00:32:00,117.0
AA,PDX,PHX,45.58869934,-122.5979996,33.43429946899414,-112.01200103759766,2017-01-01 00:32:00,129.0
AS,SAN,BOS,32.7336006165,-117.190002441,42.36429977,-71.00520325,2017-01-01 00:32:00,287.0
DL,BHM,ATL,33.56290054,-86.75350189,33.6367,-84.428101,2017-01-01 00:32:00,32.0
DL,BOS,DTW,42.36429977,-71.00520325,42.212398529052734,-83.35340118408203,2017-01-01 00:32:00,115.0
DL,GPT,ATL,30.40730094909668,-89.07009887695312,33.6367,-84.428101,2017-01-01 00:32:00,86.0
EV,GTR,ATL,33.450298309299995,-88.5914001465,33.6367,-84.428101,2017-01-01 00:32:00,50.0
EV,MLU,IAH,32.51089859008789,-92.0376968383789,29.984399795532227,-95.34140014648438,2017-01-01 00:32:00,49.0
HA,KOA,HNL,19.738783,-156.045603,21.32062,-157.924228,2017-01-01 00:32:00,29.0
WN,SFO,STL,37.61899948120117,-122.375,38.748697,-90.370003,2017-01-01 00:32:00,197.0
AA,LAX,DCA,33.94250107,-118.4079971,38.8521,-77.037697,2017-01-01 00:33:00,254.0
AS,SAN,SEA,32.7336006165,-117.190002441,47.449001,-122.308998,2017-01-01 00:33:00,165.0
AS,SJC,OGG,37.362598,-121.929001,20.8986,-156.429993,2017-01-01 00:33:00,338.0
B6,JFK,PBI,40.63980103,-73.77890015,26.68320083618164,-80.09559631347656,2017-01-01 00:33:00,148.0
EV,BTR,ATL,30.533199,-91.149597,33.6367,-84.428101,2017-01-01 00:33:00,93.0
EV,BTV,DTW,44.4719009399,-73.15329742429999,42.212398529052734,-83.35340118408203,2017-01-01 00:33:00,93.0
EV,EVV,ORD,38.0369987488,-87.5324020386,41.9786,-87.9048,2017-01-01 00:33:00,58.0
UA,LAX,OGG,33.94250107,-118.4079971,20.8986,-156.429993,2017-01-01 00:33:00,340.0
UA,SNA,EWR,33.67570114,-117.8679962,40.692501068115234,-74.168701171875,2017-01-01 00:33:00,272.0
WN,AUS,BNA,30.194499969482425,-97.6698989868164,36.1245002746582,-86.6781997680664,2017-01-01 00:33:00,91.0
WN,BNA,LAS,36.1245002746582,-86.6781997680664,36.08010101,-115.1520004,2017-01-01 00:33:00,215.0
WN,PHL,MCO,39.87189865112305,-75.24109649658203,28.429399490356445,-81.30899810791016,2017-01-01 00:33:00,123.0
WN,SAT,BWI,29.533700942993164,-98.46980285644533,39.1754,-76.668297,2017-01-01 00:33:00,149.0
WN,SLC,LAS,40.78839874267578,-111.97799682617188,36.08010101,-115.1520004,2017-01-01 00:33:00,54.0
AS,SEA,ANC,47.449001,-122.308998,61.17440032958984,-149.99600219726562,2017-01-01 00:34:00,199.0
AS,SEA,EWR,47.449001,-122.308998,40.692501068115234,-74.168701171875,2017-01-01 00:34:00,286.0
DL,LAX,MCO,33.94250107,-118.4079971,28.429399490356445,-81.30899810791016,2017-01-01 00:34:00,254.0
DL,LAX,OGG,33.94250107,-118.4079971,20.8986,-156.429993,2017-01-01 00:34:00,335.0
DL,OMA,MSP,41.3032,-95.894096,44.882,-93.221802,2017-01-01 00:34:00,49.0
NK,DFW,LAX,32.896801,-97.038002,33.94250107,-118.4079971,2017-01-01 00:34:00,167.0
NK,DFW,MSP,32.896801,-97.038002,44.882,-93.221802,2017-01-01 00:34:00,105.0
OO,SGU,PHX,37.036389,-113.510306,33.43429946899414,-112.01200103759766,2017-01-01 00:34:00,54.0
OO,SLC,LAX,40.78839874267578,-111.97799682617188,33.94250107,-118.4079971,2017-01-01 00:34:00,86.0
WN,ROC,BWI,43.118900299072266,-77.67240142822266,39.1754,-76.668297,2017-01-01 00:34:00,46.0
AS,ANC,OME,61.17440032958984,-149.99600219726562,64.51219940185547,-165.44500732421875,2017-01-01 00:35:00,87.0
AS,SEA,MCO,47.449001,-122.308998,28.429399490356445,-81.30899810791016,2017-01-01 00:35:00,299.0
DL,BDL,DTW,41.9388999939,-72.68319702149999,42.212398529052734,-83.35340118408203,2017-01-01 00:35:00,102.0
NK,LAS,ORD,36.08010101,-115.1520004,41.9786,-87.9048,2017-01-01 00:35:00,180.0
OO,PDX,TUS,45.58869934,-122.5979996,32.1161003112793,-110.94100189208984,2017-01-01 00:35:00,145.0
UA,MSY,IAH,29.99340057373047,-90.25800323486328,29.984399795532227,-95.34140014648438,2017-01-01 00:35:00,51.0
WN,BNA,BWI,36.1245002746582,-86.6781997680664,39.1754,-76.668297,2017-01-01 00:35:00,72.0
WN,CMH,BWI,39.998001,-82.891899,39.1754,-76.668297,2017-01-01 00:35:00,53.0
WN,CRP,HOU,27.77039909362793,-97.5011978149414,29.64539909,-95.27890015,2017-01-01 00:35:00,34.0
WN,LAX,DEN,33.94250107,-118.4079971,39.861698150635,-104.672996521,2017-01-01 00:35:00,112.0
WN,SMF,SAN,38.69540023803711,-121.59100341796876,32.7336006165,-117.190002441,2017-01-01 00:35:00,67.0
AA,SAT,DFW,29.533700942993164,-98.46980285644533,32.896801,-97.038002,2017-01-01 00:36:00,44.0
B6,BTV,JFK,44.4719009399,-73.15329742429999,40.63980103,-73.77890015,2017-01-01 00:36:00,59.0
EV,GPT,DFW,30.40730094909668,-89.07009887695312,32.896801,-97.038002,2017-01-01 00:36:00,87.0
EV,MLU,DFW,32.51089859008789,-92.0376968383789,32.896801,-97.038002,2017-01-01 00:36:00,63.0
HA,HNL,ITO,21.32062,-157.924228,19.721399307250977,-155.04800415039062,2017-01-01 00:36:00,38.0
HA,KOA,OGG,19.738783,-156.045603,20.8986,-156.429993,2017-01-01 00:36:00,19.0
OO,RAP,DEN,44.0452995300293,-103.05699920654295,39.861698150635,-104.672996521,2017-01-01 00:36:00,50.0
UA,PHX,IAD,33.43429946899414,-112.01200103759766,38.94449997,-77.45580292,2017-01-01 00:36:00,212.0
WN,STL,MDW,38.748697,-90.370003,41.785999,-87.752403,2017-01-01 00:36:00,41.0
AA,MSP,PHL,44.882,-93.221802,39.87189865112305,-75.24109649658203,2017-01-01 00:37:00,123.0
OO,MLI,MSP,41.44850158691406,-90.50749969482422,44.882,-93.221802,2017-01-01 00:37:00,50.0
WN,CLE,BWI,41.4117012024,-81.8498001099,39.1754,-76.668297,2017-01-01 00:37:00,52.0
WN,ISP,BWI,40.79520035,-73.10019684,39.1754,-76.668297,2017-01-01 00:37:00,49.0
WN,LAS,IAD,36.08010101,-115.1520004,38.94449997,-77.45580292,2017-01-01 00:37:00,233.0
WN,PVD,MCO,41.732601,-71.420403,28.429399490356445,-81.30899810791016,2017-01-01 00:37:00,156.0
AS,ANC,PHX,61.17440032958984,-149.99600219726562,33.43429946899414,-112.01200103759766,2017-01-01 00:38:00,299.0
AS,SEA,LAS,47.449001,-122.308998,36.08010101,-115.1520004,2017-01-01 00:38:00,116.0
DL,MSO,SLC,46.91630173,-114.0910034,40.78839874267578,-111.97799682617188,2017-01-01 00:38:00,73.0
DL,SAT,SLC,29.533700942993164,-98.46980285644533,40.78839874267578,-111.97799682617188,2017-01-01 00:38:00,141.0
OO,EAU,ORD,44.86579895019531,-91.48429870605467,41.9786,-87.9048,2017-01-01 00:38:00,45.0
OO,SFO,PSP,37.61899948120117,-122.375,33.8297004699707,-116.50700378417967,2017-01-01 00:38:00,60.0
WN,ALB,MDW,42.74829864501953,-73.80169677734375,41.785999,-87.752403,2017-01-01 00:38:00,121.0
WN,DAL,BHM,32.847099,-96.851799,33.56290054,-86.75350189,2017-01-01 00:38:00,73.0
WN,PIT,BWI,40.49150085,-80.23290253,39.1754,-76.668297,2017-01-01 00:38:00,38.0
WN,RDU,HOU,35.87760162353516,-78.7874984741211,29.64539909,-95.27890015,2017-01-01 00:38:00,169.0
AA,BOI,DFW,43.5644,-116.223,32.896801,-97.038002,2017-01-01 00:39:00,157.0
B6,BOS,JFK,42.36429977,-71.00520325,40.63980103,-73.77890015,2017-01-01 00:39:00,46.0
EV,LRD,IAH,27.543800354003903,-99.46160125732422,29.984399795532227,-95.34140014648438,2017-01-01 00:39:00,51.0
EV,MKE,IAH,42.94720077514648,-87.89659881591797,29.984399795532227,-95.34140014648438,2017-01-01 00:39:00,175.0
WN,DEN,LAS,39.861698150635,-104.672996521,36.08010101,-115.1520004,2017-01-01 00:39:00,85.0
WN,MSY,MDW,29.99340057373047,-90.25800323486328,41.785999,-87.752403,2017-01-01 00:39:00,104.0
AA,DFW,ORD,32.896801,-97.038002,41.9786,-87.9048,2017-01-01 00:40:00,102.0
AA,DTW,DFW,42.212398529052734,-83.35340118408203,32.896801,-97.038002,2017-01-01 00:40:00,151.0
AA,PHX,DFW,33.43429946899414,-112.01200103759766,32.896801,-97.038002,2017-01-01 00:40:00,110.0
AS,KOA,ANC,19.738783,-156.045603,61.17440032958984,-149.99600219726562,2017-01-01 00:40:00,365.0
B6,PSE,MCO,18.00830078125,-66.56300354003906,28.429399490356445,-81.30899810791016,2017-01-01 00:40:00,162.0
F9,MKE,DEN,42.94720077514648,-87.89659881591797,39.861698150635,-104.672996521,2017-01-01 00:40:00,121.0
NK,ORD,LAX,41.9786,-87.9048,33.94250107,-118.4079971,2017-01-01 00:40:00,220.0
OO,IDA,DEN,43.514599,-112.070999,39.861698150635,-104.672996521,2017-01-01 00:40:00,66.0
UA,TPA,ORD,27.975500106811523,-82.533203125,41.9786,-87.9048,2017-01-01 00:40:00,137.0
B6,FLL,SJU,26.072599,-80.152702,18.4393997192,-66.0018005371,2017-01-01 00:41:00,121.0
DL,FAR,MSP,46.92070007324219,-96.81580352783205,44.882,-93.221802,2017-01-01 00:41:00,40.0
NK,DFW,FLL,32.896801,-97.038002,26.072599,-80.152702,2017-01-01 00:41:00,135.0
OO,DEN,RAP,39.861698150635,-104.672996521,44.0452995300293,-103.05699920654295,2017-01-01 00:41:00,43.0
UA,DCA,IAH,38.8521,-77.037697,29.984399795532227,-95.34140014648438,2017-01-01 00:41:00,184.0
WN,PHX,MCI,33.43429946899414,-112.01200103759766,39.2976,-94.713898,2017-01-01 00:41:00,124.0
WN,PHX,OAK,33.43429946899414,-112.01200103759766,37.721298,-122.221001,2017-01-01 00:41:00,102.0
AA,SAN,PHL,32.7336006165,-117.190002441,39.87189865112305,-75.24109649658203,2017-01-01 00:42:00,264.0
EV,CLL,DFW,30.58860016,-96.36380005,32.896801,-97.038002,2017-01-01 00:42:00,36.0
F9,DEN,LAS,39.861698150635,-104.672996521,36.08010101,-115.1520004,2017-01-01 00:42:00,85.0
HA,LIH,OGG,21.97599983215332,-159.33900451660156,20.8986,-156.429993,2017-01-01 00:42:00,34.0
OO,AUS,LAX,30.194499969482425,-97.6698989868164,33.94250107,-118.4079971,2017-01-01 00:42:00,181.0
UA,SFO,BOS,37.61899948120117,-122.375,42.36429977,-71.00520325,2017-01-01 00:42:00,282.0
WN,FNT,MDW,42.96540069580078,-83.74359893798828,41.785999,-87.752403,2017-01-01 00:42:00,46.0
WN,LAS,STL,36.08010101,-115.1520004,38.748697,-90.370003,2017-01-01 00:42:00,159.0
AS,SNA,SEA,33.67570114,-117.8679962,47.449001,-122.308998,2017-01-01 00:43:00,163.0
DL,SFO,DTW,37.61899948120117,-122.375,42.212398529052734,-83.35340118408203,2017-01-01 00:43:00,232.0
HA,HNL,OGG,21.32062,-157.924228,20.8986,-156.429993,2017-01-01 00:43:00,21.0
OO,MKE,ORD,42.94720077514648,-87.89659881591797,41.9786,-87.9048,2017-01-01 00:43:00,26.0
UA,SAT,EWR,29.533700942993164,-98.46980285644533,40.692501068115234,-74.168701171875,2017-01-01 00:43:00,170.0
VX,LAX,EWR,33.94250107,-118.4079971,40.692501068115234,-74.168701171875,2017-01-01 00:43:00,274.0
WN,LAX,SFO,33.94250107,-118.4079971,37.61899948120117,-122.375,2017-01-01 00:43:00,59.0
WN,MDW,HOU,41.785999,-87.752403,29.64539909,-95.27890015,2017-01-01 00:43:00,147.0
WN,MSY,MCO,29.99340057373047,-90.25800323486328,28.429399490356445,-81.30899810791016,2017-01-01 00:43:00,79.0
WN,STL,TPA,38.748697,-90.370003,27.975500106811523,-82.533203125,2017-01-01 00:43:00,115.0
AA,DEN,PHX,39.861698150635,-104.672996521,33.43429946899414,-112.01200103759766,2017-01-01 00:44:00,90.0
AA,LGA,MIA,40.77719879,-73.87259674,25.79319953918457,-80.29060363769531,2017-01-01 00:44:00,160.0
AA,SLC,DFW,40.78839874267578,-111.97799682617188,32.896801,-97.038002,2017-01-01 00:44:00,124.0
AS,SEA,CHS,47.449001,-122.308998,32.89860153,-80.04049683,2017-01-01 00:44:00,274.0
B6,EWR,PBI,40.692501068115234,-74.168701171875,26.68320083618164,-80.09559631347656,2017-01-01 00:44:00,148.0
B6,LAS,LGB,36.08010101,-115.1520004,33.81769943,-118.1520004,2017-01-01 00:44:00,41.0
DL,DEN,ATL,39.861698150635,-104.672996521,33.6367,-84.428101,2017-01-01 00:44:00,142.0
DL,HOU,ATL,29.64539909,-95.27890015,33.6367,-84.428101,2017-01-01 00:44:00,129.0
EV,FNT,ORD,42.96540069580078,-83.74359893798828,41.9786,-87.9048,2017-01-01 00:44:00,47.0
EV,FSM,ATL,35.33660125732422,-94.36740112304688,33.6367,-84.428101,2017-01-01 00:44:00,85.0
EV,MHT,ORD,42.932598,-71.435699,41.9786,-87.9048,2017-01-01 00:44:00,160.0
UA,LAX,EWR,33.94250107,-118.4079971,40.692501068115234,-74.168701171875,2017-01-01 00:44:00,282.0
WN,FLL,ATL,26.072599,-80.152702,33.6367,-84.428101,2017-01-01 00:44:00,92.0
WN,LAX,STL,33.94250107,-118.4079971,38.748697,-90.370003,2017-01-01 00:44:00,183.0
WN,MCI,BNA,39.2976,-94.713898,36.1245002746582,-86.6781997680664,2017-01-01 00:44:00,64.0
B6,EWR,MCO,40.692501068115234,-74.168701171875,28.429399490356445,-81.30899810791016,2017-01-01 00:45:00,136.0
B6,MCO,SJU,28.429399490356445,-81.30899810791016,18.4393997192,-66.0018005371,2017-01-01 00:45:00,139.0
DL,MCI,MSP,39.2976,-94.713898,44.882,-93.221802,2017-01-01 00:45:00,59.0
HA,LAS,HNL,36.08010101,-115.1520004,21.32062,-157.924228,2017-01-01 00:45:00,392.0
WN,IND,FLL,39.7173,-86.294403,26.072599,-80.152702,2017-01-01 00:45:00,135.0
WN,MEM,MCO,35.04240036010742,-89.97669982910156,28.429399490356445,-81.30899810791016,2017-01-01 00:45:00,87.0
AA,MIA,DFW,25.79319953918457,-80.29060363769531,32.896801,-97.038002,2017-01-01 00:46:00,162.0
AS,BUR,SEA,34.20069885253906,-118.35900115966795,47.449001,-122.308998,2017-01-01 00:46:00,146.0
EV,IAD,DTW,38.94449997,-77.45580292,42.212398529052734,-83.35340118408203,2017-01-01 00:46:00,79.0
NK,LAX,IAH,33.94250107,-118.4079971,29.984399795532227,-95.34140014648438,2017-01-01 00:46:00,168.0
OO,DEN,SMF,39.861698150635,-104.672996521,38.69540023803711,-121.59100341796876,2017-01-01 00:46:00,135.0
OO,GFK,MSP,47.949299,-97.176102,44.882,-93.221802,2017-01-01 00:46:00,46.0
WN,LAS,SLC,36.08010101,-115.1520004,40.78839874267578,-111.97799682617188,2017-01-01 00:46:00,55.0
WN,LAX,LAS,33.94250107,-118.4079971,36.08010101,-115.1520004,2017-01-01 00:46:00,47.0
WN,SAT,BNA,29.533700942993164,-98.46980285644533,36.1245002746582,-86.6781997680664,2017-01-01 00:46:00,95.0
AA,LAX,CLT,33.94250107,-118.4079971,35.2140007019043,-80.94309997558594,2017-01-01 00:47:00,240.0
B6,JFK,MCO,40.63980103,-73.77890015,28.429399490356445,-81.30899810791016,2017-01-01 00:47:00,135.0
B6,LAX,JFK,33.94250107,-118.4079971,40.63980103,-73.77890015,2017-01-01 00:47:00,294.0
OO,IDA,SLC,43.514599,-112.070999,40.78839874267578,-111.97799682617188,2017-01-01 00:47:00,43.0
OO,SFO,SMF,37.61899948120117,-122.375,38.69540023803711,-121.59100341796876,2017-01-01 00:47:00,24.0
OO,YUM,PHX,32.65660095,-114.6060028,33.43429946899414,-112.01200103759766,2017-01-01 00:47:00,33.0
UA,BOS,IAD,42.36429977,-71.00520325,38.94449997,-77.45580292,2017-01-01 00:47:00,78.0
WN,LAS,DAL,36.08010101,-115.1520004,32.847099,-96.851799,2017-01-01 00:47:00,136.0
AA,LAS,LAX,36.08010101,-115.1520004,33.94250107,-118.4079971,2017-01-01 00:48:00,41.0
B6,MSY,BOS,29.99340057373047,-90.25800323486328,42.36429977,-71.00520325,2017-01-01 00:48:00,166.0
EV,PIB,MEI,31.467100143432617,-89.33709716796875,32.33259963989258,-88.75189971923828,2017-01-01 00:48:00,14.0
EV,PVD,ORD,41.732601,-71.420403,41.9786,-87.9048,2017-01-01 00:48:00,162.0
EV,SHV,IAH,32.446602,-93.8256,29.984399795532227,-95.34140014648438,2017-01-01 00:48:00,42.0
OO,BGM,DTW,42.20869827,-75.97979736,42.212398529052734,-83.35340118408203,2017-01-01 00:48:00,71.0
OO,DEN,SEA,39.861698150635,-104.672996521,47.449001,-122.308998,2017-01-01 00:48:00,172.0
WN,AUS,HOU,30.194499969482425,-97.6698989868164,29.64539909,-95.27890015,2017-01-01 00:48:00,34.0
WN,BNA,MCO,36.1245002746582,-86.6781997680664,28.429399490356445,-81.30899810791016,2017-01-01 00:48:00,89.0
WN,BUF,TPA,42.94049835,-78.73220062,27.975500106811523,-82.533203125,2017-01-01 00:48:00,144.0
WN,MDW,BWI,41.785999,-87.752403,39.1754,-76.668297,2017-01-01 00:48:00,78.0
WN,SNA,PHX,33.67570114,-117.8679962,33.43429946899414,-112.01200103759766,2017-01-01 00:48:00,55.0
NK,DEN,LAX,39.861698150635,-104.672996521,33.94250107,-118.4079971,2017-01-01 00:49:00,116.0
OO,LEX,ORD,38.0364990234375,-84.60590362548828,41.9786,-87.9048,2017-01-01 00:49:00,59.0
OO,SMF,SFO,38.69540023803711,-121.59100341796876,37.61899948120117,-122.375,2017-01-01 00:49:00,31.0
OO,SUN,SLC,43.50439835,-114.2959976,40.78839874267578,-111.97799682617188,2017-01-01 00:49:00,42.0
VX,LAS,LAX,36.08010101,-115.1520004,33.94250107,-118.4079971,2017-01-01 00:49:00,40.0
WN,ATL,DEN,33.6367,-84.428101,39.861698150635,-104.672996521,2017-01-01 00:49:00,171.0
WN,LAS,ABQ,36.08010101,-115.1520004,35.040199,-106.609001,2017-01-01 00:49:00,65.0
WN,LAS,SFO,36.08010101,-115.1520004,37.61899948120117,-122.375,2017-01-01 00:49:00,72.0
WN,MHT,BWI,42.932598,-71.435699,39.1754,-76.668297,2017-01-01 00:49:00,74.0
AS,SEA,FLL,47.449001,-122.308998,26.072599,-80.152702,2017-01-01 00:50:00,326.0
B6,BOS,TPA,42.36429977,-71.00520325,27.975500106811523,-82.533203125,2017-01-01 00:50:00,181.0
DL,BOS,ATL,42.36429977,-71.00520325,33.6367,-84.428101,2017-01-01 00:50:00,162.0
EV,RST,MSP,43.90829849243164,-92.5,44.882,-93.221802,2017-01-01 00:50:00,25.0
NK,DFW,ATL,32.896801,-97.038002,33.6367,-84.428101,2017-01-01 00:50:00,121.0
OO,BOI,IAH,43.5644,-116.223,29.984399795532227,-95.34140014648438,2017-01-01 00:50:00,189.0
WN,ELP,DAL,31.80719948,-106.3779984,32.847099,-96.851799,2017-01-01 00:50:00,77.0
WN,FLL,HOU,26.072599,-80.152702,29.64539909,-95.27890015,2017-01-01 00:50:00,138.0
WN,MDW,DCA,41.785999,-87.752403,38.8521,-77.037697,2017-01-01 00:50:00,74.0
DL,FNT,ATL,42.96540069580078,-83.74359893798828,33.6367,-84.428101,2017-01-01 00:51:00,101.0
DL,LGA,MSP,40.77719879,-73.87259674,44.882,-93.221802,2017-01-01 00:51:00,167.0
DL,MSN,MSP,43.13990020751953,-89.3375015258789,44.882,-93.221802,2017-01-01 00:51:00,47.0
EV,ABE,ATL,40.652099609375,-75.44080352783203,33.6367,-84.428101,2017-01-01 00:51:00,121.0
NK,BWI,ORD,39.1754,-76.668297,41.9786,-87.9048,2017-01-01 00:51:00,108.0
NK,DTW,LGA,42.212398529052734,-83.35340118408203,40.77719879,-73.87259674,2017-01-01 00:51:00,64.0
NK,EWR,FLL,40.692501068115234,-74.168701171875,26.072599,-80.152702,2017-01-01 00:51:00,146.0
OO,LAX,ASE,33.94250107,-118.4079971,39.22320175,-106.8690033,2017-01-01 00:51:00,108.0
OO,ORD,MSP,41.9786,-87.9048,44.882,-93.221802,2017-01-01 00:51:00,59.0
UA,SFO,OGG,37.61899948120117,-122.375,20.8986,-156.429993,2017-01-01 00:51:00,294.0
UA,STL,SFO,38.748697,-90.370003,37.61899948120117,-122.375,2017-01-01 00:51:00,232.0
UA,TPA,EWR,27.975500106811523,-82.533203125,40.692501068115234,-74.168701171875,2017-01-01 00:51:00,127.0
WN,DAL,LAS,32.847099,-96.851799,36.08010101,-115.1520004,2017-01-01 00:51:00,146.0
WN,OAK,LGB,37.721298,-122.221001,33.81769943,-118.1520004,2017-01-01 00:51:00,57.0
EV,BTR,IAH,30.533199,-91.149597,29.984399795532227,-95.34140014648438,2017-01-01 00:52:00,49.0
EV,BTV,ATL,44.4719009399,-73.15329742429999,33.6367,-84.428101,2017-01-01 00:52:00,175.0
HA,SEA,HNL,47.449001,-122.308998,21.32062,-157.924228,2017-01-01 00:52:00,331.0
UA,DEN,PHX,39.861698150635,-104.672996521,33.43429946899414,-112.01200103759766,2017-01-01 00:52:00,92.0
UA,SFO,LAS,37.61899948120117,-122.375,36.08010101,-115.1520004,2017-01-01 00:52:00,61.0
WN,DAL,SAN,32.847099,-96.851799,32.7336006165,-117.190002441,2017-01-01 00:52:00,165.0
WN,SJC,SNA,37.362598,-121.929001,33.67570114,-117.8679962,2017-01-01 00:52:00,54.0
AA,ABQ,DFW,35.040199,-106.609001,32.896801,-97.038002,2017-01-01 00:53:00,75.0
AA,BOS,CLT,42.36429977,-71.00520325,35.2140007019043,-80.94309997558594,2017-01-01 00:53:00,130.0
AA,BWI,MIA,39.1754,-76.668297,25.79319953918457,-80.29060363769531,2017-01-01 00:53:00,134.0
AA,IAD,MIA,38.94449997,-77.45580292,25.79319953918457,-80.29060363769531,2017-01-01 00:53:00,139.0
AA,PIT,LAX,40.49150085,-80.23290253,33.94250107,-118.4079971,2017-01-01 00:53:00,285.0
AS,SJC,PDX,37.362598,-121.929001,45.58869934,-122.5979996,2017-01-01 00:53:00,89.0
B6,MCO,LGA,28.429399490356445,-81.30899810791016,40.77719879,-73.87259674,2017-01-01 00:53:00,121.0
DL,ABQ,ATL,35.040199,-106.609001,33.6367,-84.428101,2017-01-01 00:53:00,148.0
DL,SYR,ATL,43.11119842529297,-76.1063003540039,33.6367,-84.428101,2017-01-01 00:53:00,130.0
EV,RIC,EWR,37.50519943237305,-77.3197021484375,40.692501068115234,-74.168701171875,2017-01-01 00:53:00,50.0
EV,TYS,EWR,35.81100082,-83.9940033,40.692501068115234,-74.168701171875,2017-01-01 00:53:00,83.0
F9,IND,DEN,39.7173,-86.294403,39.861698150635,-104.672996521,2017-01-01 00:53:00,138.0
HA,HNL,KOA,21.32062,-157.924228,19.738783,-156.045603,2017-01-01 00:53:00,32.0
OO,ATW,ORD,44.2580986023,-88.5190963745,41.9786,-87.9048,2017-01-01 00:53:00,37.0
OO,BUR,SFO,34.20069885253906,-118.35900115966795,37.61899948120117,-122.375,2017-01-01 00:53:00,60.0
OO,COS,DEN,38.805801,-104.700996,39.861698150635,-104.672996521,2017-01-01 00:53:00,20.0
OO,DEN,SBA,39.861698150635,-104.672996521,34.42620087,-119.8399963,2017-01-01 00:53:00,132.0
UA,LAX,HNL,33.94250107,-118.4079971,21.32062,-157.924228,2017-01-01 00:53:00,317.0
WN,ABQ,LAS,35.040199,-106.609001,36.08010101,-115.1520004,2017-01-01 00:53:00,72.0
WN,DEN,STL,39.861698150635,-104.672996521,38.748697,-90.370003,2017-01-01 00:53:00,93.0
WN,OAK,ONT,37.721298,-122.221001,34.055999755859375,-117.60099792480467,2017-01-01 00:53:00,51.0
WN,PHX,LAS,33.43429946899414,-112.01200103759766,36.08010101,-115.1520004,2017-01-01 00:53:00,44.0
WN,RIC,ATL,37.50519943237305,-77.3197021484375,33.6367,-84.428101,2017-01-01 00:53:00,85.0
AS,OAK,HNL,37.721298,-122.221001,21.32062,-157.924228,2017-01-01 00:54:00,328.0
AS,SEA,PSP,47.449001,-122.308998,33.8297004699707,-116.50700378417967,2017-01-01 00:54:00,129.0
B6,BOS,MCO,42.36429977,-71.00520325,28.429399490356445,-81.30899810791016,2017-01-01 00:54:00,165.0
B6,OAK,LGB,37.721298,-122.221001,33.81769943,-118.1520004,2017-01-01 00:54:00,57.0
B6,ORD,SJU,41.9786,-87.9048,18.4393997192,-66.0018005371,2017-01-01 00:54:00,237.0
B6,SJU,MCO,18.4393997192,-66.0018005371,28.429399490356445,-81.30899810791016,2017-01-01 00:54:00,163.0
EV,BUF,EWR,42.94049835,-78.73220062,40.692501068115234,-74.168701171875,2017-01-01 00:54:00,47.0
OO,SLC,SFO,40.78839874267578,-111.97799682617188,37.61899948120117,-122.375,2017-01-01 00:54:00,103.0
